t,Xd_x,Xd_y,Xd_z,Xd_dot_x,Xd_dot_y,Xd_dot_z,Xd_ddot_x,Xd_ddot_y,Xd_ddot_z,X_x,X_y,X_z,Xdot_x,Xdot_y,Xdot_z,Qd_x,Qd_y,Qd_z,Qd_w,Q_x,Q_y,Q_z,Q_w,omega_x,omega_y,omega_z
21.184392399998615,-0.4091416690088208,-0.09137406951050821,0.1500000000000002,-0.3742994862684197,-0.276537384550561,-3.715451020154008e-16,-0.5125107590437786,-0.5635920018286076,9.133077270595237e-18,-0.41586952092318924,-0.09754455240903331,0.1477600021813729,-0.05849760025257569,-0.04476291222038152,-0.0012321121229909564,1.0,0.0,0.0,6.123233995736766e-17,-0.4334515933551331,-0.3570298356178515,0.7937399629097069,0.23372266466195177,0.056573798132817356,0.11246795853472458,0.03827672119878688
21.290998899999977,-0.4151358172913059,-0.09591506020272493,0.15000000000000016,-0.3819410944021166,-0.2853070992837741,-3.7005348319409034e-16,-0.5086184332405442,-0.567985394009193,4.391762168153304e-17,-0.42032567231000184,-0.10080054650710839,0.1474095798432095,-0.04142889211120371,-0.031013620164515907,-0.003783634217107348,1.0,0.0,0.0,6.123233995736766e-17,-0.4273567010763895,-0.3579541893195648,0.7971809620347847,0.23181363670624244,0.0012814928188195473,0.10167651390846447,0.09173597751899112
21.39122430000134,-0.4207702847432853,-0.10018356726148409,0.15000000000000016,-0.3891241653374665,-0.2935505844127319,-3.68651369448591e-16,-0.5049596677216954,-0.5721151592533432,7.661490811471184e-17,-0.4258090590284159,-0.10509928265082319,0.14756608680145433,-0.05452430497706732,-0.04395157098848837,0.0009268029088378214,1.0,0.0,0.0,6.123233995736766e-17,-0.4209885155804614,-0.3599168059335471,0.7991908625431728,0.23350059482462193,0.05960445425191549,0.12187780436761332,0.04455251039461896
21.5055022000015,-0.4271950706490025,-0.10505079636934515,0.15000000000000016,-0.39731476956022943,-0.3029503418027424,-3.670525882492903e-16,-0.5007877055374846,-0.5768241859290081,1.1389847871325783e-16,-0.43248619039420355,-0.11036723673519984,0.14763335154087454,-0.05797692355224922,-0.04725917588305319,-0.00023887214664138046,1.0,0.0,0.0,6.123233995736766e-17,-0.4141639048527489,-0.36102777391650137,0.8027583550221253,0.23174604596452159,0.006797137297309557,0.10615871418216812,0.09030109441065201
21.604214999999385,-0.43274504886239107,-0.10925529686237513,0.15000000000000016,-0.4043901298380516,-0.311070215288219,-3.656714992987311e-16,-0.4971838034667796,-0.5808920250507676,1.461054670200797e-16,-0.43866144476225044,-0.11530261439420758,0.14762149028639604,-0.06220180527761493,-0.05121135108297571,-0.0008930640828955917,1.0,0.0,0.0,6.123233995736766e-17,-0.4079128655123359,-0.36292469872212385,0.8046525206514646,0.23329611701915381,0.05814903227049642,0.12022794084436003,0.04511406393543524
21.686694299998635,-0.4373824724613678,-0.11276847278102108,0.15000000000000013,-0.41030212470759575,-0.3178549793853854,-3.645174957611751e-16,-0.49417247263474656,-0.5842910101304895,1.7301682448554104e-16,-0.446452611829498,-0.12152451580359286,0.14750630474952886,-0.0936622288969498,-0.07754849900590627,-0.002875258946571732,1.0,0.0,0.0,6.123233995736766e-17,-0.40019403053073754,-0.364265214640518,0.808395581723921,0.23162939101008695,0.018358103289305337,0.1655802176325776,0.1349459082792517
21.795942400000058,-0.44352552262587835,-0.11742226716585034,0.15000000000000013,-0.41813355961553744,-0.326842544423106,-3.629888233270258e-16,-0.4901834567580865,-0.5887935394784146,2.0866545898636257e-16,-0.4516735982879308,-0.12560086089013323,0.1473272361063556,-0.047462490332036415,-0.037939025414075504,-0.002114582992766725,1.0,0.0,0.0,6.123233995736766e-17,-0.394694453638662,-0.36604012311954875,0.8099029781645911,0.2329980310938906,0.04876256806150346,0.09406290257003788,0.03560382195355272
21.897943700001633,-0.44908222392137936,-0.12188884328038488,0.15000000000000013,-0.4207942717043326,-0.3314845350117087,-3.5675949780563947e-16,-0.41901637106411427,-0.5292625037341033,2.7198166946150903e-16,-0.4552866442001998,-0.12831982979170273,0.14678771359533166,-0.03525468799460546,-0.0269782175261188,-0.005638733315101902,1.0,0.0,0.0,6.123233995736766e-17,-0.38911715754917914,-0.3672287632633504,0.8125957555735478,0.23112553116601484,0.010388717320938162,0.09068883107590822,0.09141003038687032
22.004786800000147,-0.45489757938012754,-0.12657466696506608,0.15000000000000013,-0.4233837057783759,-0.3361887417896819,-3.500264037292484e-16,-0.3415562483115778,-0.46415454207395507,3.3961578706271276e-16,-0.4613991941844419,-0.13302405293327707,0.14701712466638955,-0.056718013615976004,-0.04480349327052099,0.0015926557788803939,1.0,0.0,0.0,6.123233995736766e-17,-0.3821375758457842,-0.36932772026078275,0.8145599985396502,0.2325078857861932,0.05754209268577296,0.12091476144238517,0.05039962555236101
22.10726699999941,-0.46047535813440243,-0.1310690590929583,0.15000000000000013,-0.42586735281702204,-0.34070076600007176,-3.4356837904679637e-16,-0.26726063043276493,-0.40170645822796897,4.04486824937555e-16,-0.466909733805309,-0.13734268336377622,0.14708638433243543,-0.053519030501562655,-0.04290228696865442,0.00018944689692277614,1.0,0.0,0.0,6.123233995736766e-17,-0.3764557783077513,-0.3705586943107039,0.8171438582745182,0.2307449152932425,0.013023553654733067,0.0915297444075529,0.09001751359787283
